County,Precinct,Date,Party,Method,State,Votes
3,30009,11/08/2016,DEM,Absentee,OK,1
3,30009,11/08/2016,DEM,Early,OK,43
3,30009,11/08/2016,DEM,In Person,OK,159
3,30009,11/08/2016,IND,Early,OK,7
3,30009,11/08/2016,IND,In Person,OK,12
3,30009,11/08/2016,REP,Absentee,OK,6
3,30009,11/08/2016,REP,Early,OK,54
3,30009,11/08/2016,REP,In Person,OK,125
3,30010,11/03/2020,DEM,Absentee,OK,4
3,30010,11/03/2020,DEM,Early,OK,1
3,30010,11/03/2020,DEM,In Person,OK,51
3,30010,11/03/2020,IND,Early,OK,2
3,30010,11/03/2020,IND,In Person,OK,8
3,30010,11/03/2020,LIB,In Person,OK,3
3,30010,11/03/2020,REP,Absentee,OK,1
3,30010,11/03/2020,REP,Early,OK,4
3,30010,11/03/2020,REP,In Person,OK,75
3,30010,11/08/2016,DEM,Absentee,OK,4
3,30010,11/08/2016,DEM,Early,OK,2
3,30010,11/08/2016,DEM,In Person,OK,53
3,30010,11/08/2016,IND,Early,OK,1
3,30010,11/08/2016,IND,In Person,OK,7
3,30010,11/08/2016,LIB,In Person,OK,1
3,30010,11/08/2016,REP,Absentee,OK,2
3,30010,11/08/2016,REP,Early,OK,3
3,30010,11/08/2016,REP,In Person,OK,60
3,30011,11/03/2020,DEM,Absentee,OK,20
3,30011,11/03/2020,DEM,Early,OK,119
3,30011,11/03/2020,DEM,In Person,OK,277
3,30011,11/03/2020,IND,Absentee,OK,2
3,30011,11/03/2020,IND,Early,OK,11
3,30011,11/03/2020,IND,In Person,OK,35
3,30011,11/03/2020,LIB,Absentee,OK,1
3,30011,11/03/2020,LIB,Early,OK,1
3,30011,11/03/2020,LIB,In Person,OK,1
3,30011,11/03/2020,REP,Absentee,OK,7
3,30011,11/03/2020,REP,Early,OK,126
3,30011,11/03/2020,REP,In Person,OK,274
3,30011,11/08/2016,DEM,Absentee,OK,11
3,30011,11/08/2016,DEM,Early,OK,113
3,30011,11/08/2016,DEM,In Person,OK,290
3,30011,11/08/2016,IND,Absentee,OK,1
3,30011,11/08/2016,IND,Early,OK,5
3,30011,11/08/2016,IND,In Person,OK,31
3,30011,11/08/2016,LIB,In Person,OK,1
3,30011,11/08/2016,REP,Absentee,OK,11
3,30011,11/08/2016,REP,Early,OK,83
3,30011,11/08/2016,REP,In Person,OK,208
3,30012,11/03/2020,DEM,Absentee,OK,5
3,30012,11/03/2020,DEM,Early,OK,14
3,30012,11/03/2020,DEM,In Person,OK,129
3,30012,11/03/2020,IND,Absentee,OK,3
3,30012,11/03/2020,IND,Early,OK,1
3,30012,11/03/2020,IND,In Person,OK,9
3,30012,11/03/2020,LIB,In Person,OK,1
3,30012,11/03/2020,REP,Absentee,OK,9
3,30012,11/03/2020,REP,Early,OK,35
3,30012,11/03/2020,REP,In Person,OK,158
3,30012,11/08/2016,DEM,Absentee,OK,1
3,30012,11/08/2016,DEM,Early,OK,19
3,30012,11/08/2016,DEM,In Person,OK,129
3,30012,11/08/2016,IND,Early,OK,1
3,30012,11/08/2016,IND,In Person,OK,5
3,30012,11/08/2016,LIB,In Person,OK,1
3,30012,11/08/2016,REP,Absentee,OK,4
3,30012,11/08/2016,REP,Early,OK,14
3,30012,11/08/2016,REP,In Person,OK,121
3,30013,11/03/2020,DEM,Absentee,OK,11
3,30013,11/03/2020,DEM,Early,OK,10
3,30013,11/03/2020,DEM,In Person,OK,156
3,30013,11/03/2020,IND,Absentee,OK,2
3,30013,11/03/2020,IND,Early,OK,6
3,30013,11/03/2020,IND,In Person,OK,18
3,30013,11/03/2020,LIB,In Person,OK,1
3,30013,11/03/2020,REP,Absentee,OK,7
3,30013,11/03/2020,REP,Early,OK,14
3,30013,11/03/2020,REP,In Person,OK,108
3,30013,11/08/2016,DEM,Absentee,OK,4
3,30013,11/08/2016,DEM,Early,OK,15
3,30013,11/08/2016,DEM,In Person,OK,156
3,30013,11/08/2016,IND,Absentee,OK,1
3,30013,11/08/2016,IND,Early,OK,1
3,30013,11/08/2016,IND,In Person,OK,16
3,30013,11/08/2016,LIB,In Person,OK,1
3,30013,11/08/2016,REP,Early,OK,16
3,30013,11/08/2016,REP,In Person,OK,86
3,30014,11/03/2020,DEM,Absentee,OK,3
3,30014,11/03/2020,DEM,Early,OK,2
3,30014,11/03/2020,DEM,In Person,OK,58
3,30014,11/03/2020,IND,Early,OK,1
3,30014,11/03/2020,IND,In Person,OK,4
3,30014,11/03/2020,LIB,In Person,OK,1
3,30014,11/03/2020,REP,Absentee,OK,1
3,30014,11/03/2020,REP,Early,OK,5
3,30014,11/03/2020,REP,In Person,OK,50
3,30014,11/08/2016,DEM,Absentee,OK,2
3,30014,11/08/2016,DEM,Early,OK,3
3,30014,11/08/2016,DEM,In Person,OK,63
3,30014,11/08/2016,IND,In Person,OK,5
3,30014,11/08/2016,REP,Absentee,OK,1
3,30014,11/08/2016,REP,Early,OK,4
3,30014,11/08/2016,REP,In Person,OK,41
3,30015,11/03/2020,DEM,Absentee,OK,4
3,30015,11/03/2020,DEM,Early,OK,5
3,30015,11/03/2020,DEM,In Person,OK,29
3,30015,11/03/2020,IND,Early,OK,1
3,30015,11/03/2020,IND,In Person,OK,6
3,30015,11/03/2020,REP,Early,OK,16
3,30015,11/03/2020,REP,In Person,OK,36
3,30015,11/08/2016,DEM,Early,OK,9
3,30015,11/08/2016,DEM,In Person,OK,33
3,30015,11/08/2016,IND,Early,OK,2
3,30015,11/08/2016,IND,In Person,OK,3
3,30015,11/08/2016,REP,Early,OK,4
3,30015,11/08/2016,REP,In Person,OK,23
3,30019,11/03/2020,DEM,Early,OK,1
3,30019,11/03/2020,DEM,In Person,OK,13
3,30019,11/03/2020,IND,In Person,OK,2
3,30019,11/03/2020,LIB,In Person,OK,1
3,30019,11/03/2020,REP,Early,OK,3
3,30019,11/03/2020,REP,In Person,OK,18
3,30019,11/08/2016,DEM,In Person,OK,14
3,30019,11/08/2016,IND,In Person,OK,2
3,30019,11/08/2016,LIB,In Person,OK,1
3,30019,11/08/2016,REP,Early,OK,1
3,30019,11/08/2016,REP,In Person,OK,13
4,40011,11/03/2020,DEM,Absentee,OK,5
4,40011,11/03/2020,DEM,Early,OK,3
4,40011,11/03/2020,DEM,In Person,OK,8
4,40011,11/03/2020,IND,Early,OK,2
4,40011,11/03/2020,IND,In Person,OK,2
4,40011,11/03/2020,REP,Absentee,OK,5
4,40011,11/03/2020,REP,Early,OK,17
4,40011,11/03/2020,REP,In Person,OK,143
4,40011,11/08/2016,DEM,Absentee,OK,3
4,40011,11/08/2016,DEM,Early,OK,2
4,40011,11/08/2016,DEM,In Person,OK,13
4,40011,11/08/2016,IND,In Person,OK,2
4,40011,11/08/2016,REP,Absentee,OK,5
4,40011,11/08/2016,REP,Early,OK,8
4,40011,11/08/2016,REP,In Person,OK,133
4,40013,11/03/2020,DEM,Absentee,OK,3
4,40013,11/03/2020,DEM,In Person,OK,15
4,40013,11/03/2020,IND,Absentee,OK,3
4,40013,11/03/2020,IND,In Person,OK,5
4,40013,11/03/2020,LIB,In Person,OK,1
4,40013,11/03/2020,REP,Absentee,OK,10
4,40013,11/03/2020,REP,Early,OK,1
4,40013,11/03/2020,REP,In Person,OK,87
4,40013,11/08/2016,DEM,Absentee,OK,1
4,40013,11/08/2016,DEM,Early,OK,1
4,40013,11/08/2016,DEM,In Person,OK,18
4,40013,11/08/2016,IND,In Person,OK,4
4,40013,11/08/2016,REP,Absentee,OK,5
4,40013,11/08/2016,REP,Early,OK,3
4,40013,11/08/2016,REP,In Person,OK,78
4,40023,11/03/2020,DEM,Absentee,OK,13
4,40023,11/03/2020,DEM,Early,OK,22
4,40023,11/03/2020,DEM,In Person,OK,64
4,40023,11/03/2020,IND,Absentee,OK,5
4,40023,11/03/2020,IND,Early,OK,7
4,40023,11/03/2020,IND,In Person,OK,49
4,40023,11/03/2020,LIB,In Person,OK,2
4,40023,11/03/2020,REP,Absentee,OK,53
4,40023,11/03/2020,REP,Early,OK,175
4,40023,11/03/2020,REP,In Person,OK,413
4,40023,11/08/2016,DEM,Absentee,OK,3
4,40023,11/08/2016,DEM,Early,OK,18
4,40023,11/08/2016,DEM,In Person,OK,76
4,40023,11/08/2016,IND,Absentee,OK,2
4,40023,11/08/2016,IND,Early,OK,9
4,40023,11/08/2016,IND,In Person,OK,37
4,40023,11/08/2016,LIB,Early,OK,1
4,40023,11/08/2016,REP,Absentee,OK,32
4,40023,11/08/2016,REP,Early,OK,115
4,40023,11/08/2016,REP,In Person,OK,483
4,40025,11/03/2020,DEM,Absentee,OK,3
4,40025,11/03/2020,DEM,Early,OK,5
4,40025,11/03/2020,DEM,In Person,OK,17
4,40025,11/03/2020,IND,Early,OK,3
4,40025,11/03/2020,IND,In Person,OK,12
4,40025,11/03/2020,REP,Absentee,OK,5
4,40025,11/03/2020,REP,Early,OK,17
4,40025,11/03/2020,REP,In Person,OK,134
4,40025,11/08/2016,DEM,In Person,OK,21
4,40025,11/08/2016,IND,Early,OK,3
4,40025,11/08/2016,IND,In Person,OK,9
4,40025,11/08/2016,REP,Absentee,OK,10
4,40025,11/08/2016,REP,Early,OK,8
4,40025,11/08/2016,REP,In Person,OK,117
4,40026,11/03/2020,DEM,Absentee,OK,2
4,40026,11/03/2020,DEM,Early,OK,1
4,40026,11/03/2020,DEM,In Person,OK,5
4,40026,11/03/2020,IND,In Person,OK,2
4,40026,11/03/2020,REP,Absentee,OK,3
4,40026,11/03/2020,REP,Early,OK,7
4,40026,11/03/2020,REP,In Person,OK,31
4,40026,11/08/2016,DEM,Early,OK,1
4,40026,11/08/2016,DEM,In Person,OK,8
4,40026,11/08/2016,IND,In Person,OK,2
4,40026,11/08/2016,REP,Absentee,OK,3
4,40026,11/08/2016,REP,Early,OK,2
4,40026,11/08/2016,REP,In Person,OK,24
4,40031,11/03/2020,DEM,Early,OK,5
4,40031,11/03/2020,DEM,In Person,OK,13
4,40031,11/03/2020,IND,Absentee,OK,2
4,40031,11/03/2020,IND,In Person,OK,12
4,40031,11/03/2020,REP,Absentee,OK,5
4,40031,11/03/2020,REP,Early,OK,30
4,40031,11/03/2020,REP,In Person,OK,194
4,40031,11/08/2016,DEM,Early,OK,2
4,40031,11/08/2016,DEM,In Person,OK,14
4,40031,11/08/2016,IND,Absentee,OK,2
4,40031,11/08/2016,IND,In Person,OK,9
4,40031,11/08/2016,REP,Absentee,OK,7
4,40031,11/08/2016,REP,Early,OK,19
4,40031,11/08/2016,REP,In Person,OK,180
4,40033,11/03/2020,DEM,Absentee,OK,8
4,40033,11/03/2020,DEM,Early,OK,2
4,40033,11/03/2020,DEM,In Person,OK,36
4,40033,11/03/2020,IND,Absentee,OK,6
4,40033,11/03/2020,IND,Early,OK,5
4,40033,11/03/2020,IND,In Person,OK,34
4,40033,11/03/2020,LIB,In Person,OK,2
4,40033,11/03/2020,REP,Absentee,OK,28
4,40033,11/03/2020,REP,Early,OK,45
4,40033,11/03/2020,REP,In Person,OK,392
4,40033,11/08/2016,DEM,Absentee,OK,3
4,40033,11/08/2016,DEM,In Person,OK,47
4,40033,11/08/2016,IND,Absentee,OK,5
4,40033,11/08/2016,IND,Early,OK,2
4,40033,11/08/2016,IND,In Person,OK,32
4,40033,11/08/2016,LIB,In Person,OK,1
4,40033,11/08/2016,REP,Absentee,OK,20
4,40033,11/08/2016,REP,Early,OK,13
4,40033,11/08/2016,REP,In Person,OK,385
5,50111,11/03/2020,DEM,Absentee,OK,25
5,50111,11/03/2020,DEM,Early,OK,51
5,50111,11/03/2020,DEM,In Person,OK,140
5,50111,11/03/2020,IND,Absentee,OK,5
5,50111,11/03/2020,IND,Early,OK,35
5,50111,11/03/2020,IND,In Person,OK,44
5,50111,11/03/2020,LIB,Early,OK,3
5,50111,11/03/2020,LIB,In Person,OK,2
5,50111,11/03/2020,REP,Absentee,OK,24
5,50111,11/03/2020,REP,Early,OK,151
5,50111,11/03/2020,REP,In Person,OK,346
5,50111,11/08/2016,DEM,Absentee,OK,4
5,50111,11/08/2016,DEM,Early,OK,47
5,50111,11/08/2016,DEM,In Person,OK,159
5,50111,11/08/2016,IND,Absentee,OK,6
5,50111,11/08/2016,IND,Early,OK,11
5,50111,11/08/2016,IND,In Person,OK,37
5,50111,11/08/2016,LIB,In Person,OK,2
5,50111,11/08/2016,REP,Absentee,OK,11
5,50111,11/08/2016,REP,Early,OK,100
5,50111,11/08/2016,REP,In Person,OK,305
5,50112,11/03/2020,DEM,Absentee,OK,4
5,50112,11/03/2020,DEM,Early,OK,21
5,50112,11/03/2020,DEM,In Person,OK,77
5,50112,11/03/2020,IND,Absentee,OK,1
5,50112,11/03/2020,IND,Early,OK,6
5,50112,11/03/2020,IND,In Person,OK,21
5,50112,11/03/2020,REP,Absentee,OK,11
5,50112,11/03/2020,REP,Early,OK,68
5,50112,11/03/2020,REP,In Person,OK,153
5,50112,11/08/2016,DEM,Absentee,OK,4
5,50112,11/08/2016,DEM,Early,OK,16
5,50112,11/08/2016,DEM,In Person,OK,86
5,50112,11/08/2016,IND,Absentee,OK,2
5,50112,11/08/2016,IND,Early,OK,1
5,50112,11/08/2016,IND,In Person,OK,18
5,50112,11/08/2016,REP,Absentee,OK,7
5,50112,11/08/2016,REP,Early,OK,33
5,50112,11/08/2016,REP,In Person,OK,133
5,50115,11/03/2020,DEM,Absentee,OK,5
5,50115,11/03/2020,DEM,Early,OK,20
5,50115,11/03/2020,DEM,In Person,OK,19
5,50115,11/03/2020,IND,Absentee,OK,2
5,50115,11/03/2020,IND,Early,OK,3
5,50115,11/03/2020,IND,In Person,OK,4
5,50115,11/03/2020,REP,Absentee,OK,7
5,50115,11/03/2020,REP,Early,OK,50
5,50115,11/03/2020,REP,In Person,OK,66
5,50115,11/08/2016,DEM,Absentee,OK,3
5,50115,11/08/2016,DEM,Early,OK,17
5,50115,11/08/2016,DEM,In Person,OK,23
5,50115,11/08/2016,IND,In Person,OK,4
5,50115,11/08/2016,REP,Absentee,OK,6
5,50115,11/08/2016,REP,Early,OK,39
5,50115,11/08/2016,REP,In Person,OK,48
5,50141,11/03/2020,DEM,Absentee,OK,21
5,50141,11/03/2020,DEM,Early,OK,27
5,50141,11/03/2020,DEM,In Person,OK,152
5,50141,11/03/2020,IND,Absentee,OK,8
5,50141,11/03/2020,IND,Early,OK,14
5,50141,11/03/2020,IND,In Person,OK,53
5,50141,11/03/2020,LIB,In Person,OK,5
5,50141,11/03/2020,REP,Absentee,OK,38
5,50141,11/03/2020,REP,Early,OK,98
5,50141,11/03/2020,REP,In Person,OK,358
5,50141,11/08/2016,DEM,Absentee,OK,1
5,50141,11/08/2016,DEM,Early,OK,13
5,50141,11/08/2016,DEM,In Person,OK,164
5,50141,11/08/2016,IND,Absentee,OK,2
5,50141,11/08/2016,IND,Early,OK,1
5,50141,11/08/2016,IND,In Person,OK,46
5,50141,11/08/2016,LIB,In Person,OK,2
5,50141,11/08/2016,REP,Absentee,OK,14
5,50141,11/08/2016,REP,Early,OK,49
5,50141,11/08/2016,REP,In Person,OK,342
5,50231,11/03/2020,DEM,Absentee,OK,7
5,50231,11/03/2020,DEM,Early,OK,6
5,50231,11/03/2020,DEM,In Person,OK,68
5,50231,11/03/2020,IND,Absentee,OK,1
5,50231,11/03/2020,IND,Early,OK,6
5,50231,11/03/2020,IND,In Person,OK,23
5,50231,11/03/2020,LIB,In Person,OK,2
5,50231,11/03/2020,REP,Absentee,OK,19
5,50231,11/03/2020,REP,Early,OK,45
5,50231,11/03/2020,REP,In Person,OK,245
5,50231,11/08/2016,DEM,Absentee,OK,1
5,50231,11/08/2016,DEM,Early,OK,4
5,50231,11/08/2016,DEM,In Person,OK,70
5,50231,11/08/2016,IND,Absentee,OK,1
5,50231,11/08/2016,IND,Early,OK,2
5,50231,11/08/2016,IND,In Person,OK,16
5,50231,11/08/2016,LIB,In Person,OK,1
5,50231,11/08/2016,REP,Absentee,OK,14
5,50231,11/08/2016,REP,Early,OK,21
5,50231,11/08/2016,REP,In Person,OK,218
5,50232,11/03/2020,DEM,Absentee,OK,6
5,50232,11/03/2020,DEM,Early,OK,4
5,50232,11/03/2020,DEM,In Person,OK,21
5,50232,11/03/2020,IND,Early,OK,1
5,50232,11/03/2020,IND,In Person,OK,5
5,50232,11/03/2020,LIB,Early,OK,1
5,50232,11/03/2020,REP,Absentee,OK,5
5,50232,11/03/2020,REP,Early,OK,11
5,50232,11/03/2020,REP,In Person,OK,59
5,50232,11/08/2016,DEM,Absentee,OK,1
5,50232,11/08/2016,DEM,Early,OK,3
5,50232,11/08/2016,DEM,In Person,OK,21
5,50232,11/08/2016,IND,Early,OK,1
5,50232,11/08/2016,IND,In Person,OK,4
5,50232,11/08/2016,LIB,In Person,OK,1
5,50232,11/08/2016,REP,Absentee,OK,2
5,50232,11/08/2016,REP,Early,OK,4
5,50232,11/08/2016,REP,In Person,OK,61
5,50235,11/03/2020,DEM,Absentee,OK,58
5,50235,11/03/2020,DEM,Early,OK,69
5,50235,11/03/2020,DEM,In Person,OK,272
5,50235,11/03/2020,IND,Absentee,OK,12
5,50235,11/03/2020,IND,Early,OK,35
5,50235,11/03/2020,IND,In Person,OK,161
5,50235,11/03/2020,LIB,Absentee,OK,1
5,50235,11/03/2020,LIB,Early,OK,3
5,50235,11/03/2020,LIB,In Person,OK,9
5,50235,11/03/2020,REP,Absentee,OK,100
5,50235,11/03/2020,REP,Early,OK,273
5,50235,11/03/2020,REP,In Person,OK,915
5,50235,11/08/2016,DEM,Absentee,OK,14
5,50235,11/08/2016,DEM,Early,OK,44
5,50235,11/08/2016,DEM,In Person,OK,336
5,50235,11/08/2016,IND,Absentee,OK,7
5,50235,11/08/2016,IND,Early,OK,16
5,50235,11/08/2016,IND,In Person,OK,138
5,50235,11/08/2016,LIB,In Person,OK,6
5,50235,11/08/2016,REP,Absentee,OK,45
5,50235,11/08/2016,REP,Early,OK,118
5,50235,11/08/2016,REP,In Person,OK,839
5,50242,11/03/2020,DEM,Absentee,OK,4
5,50242,11/03/2020,DEM,Early,OK,7
5,50242,11/03/2020,DEM,In Person,OK,98
5,50242,11/03/2020,IND,Absentee,OK,5
5,50242,11/03/2020,IND,Early,OK,3
5,50242,11/03/2020,IND,In Person,OK,16
5,50242,11/03/2020,REP,Absentee,OK,14
5,50242,11/03/2020,REP,Early,OK,26
5,50242,11/03/2020,REP,In Person,OK,157
5,50242,11/08/2016,DEM,Absentee,OK,1
5,50242,11/08/2016,DEM,Early,OK,5
5,50242,11/08/2016,DEM,In Person,OK,110
5,50242,11/08/2016,IND,Absentee,OK,1
5,50242,11/08/2016,IND,In Person,OK,11
5,50242,11/08/2016,REP,Absentee,OK,4
5,50242,11/08/2016,REP,Early,OK,20
5,50242,11/08/2016,REP,In Person,OK,145
5,50320,11/03/2020,DEM,Absentee,OK,16
5,50320,11/03/2020,DEM,Early,OK,14
5,50320,11/03/2020,DEM,In Person,OK,110
5,50320,11/03/2020,IND,Absentee,OK,3
5,50320,11/03/2020,IND,Early,OK,3
5,50320,11/03/2020,IND,In Person,OK,55
5,50320,11/03/2020,LIB,Absentee,OK,1
5,50320,11/03/2020,LIB,In Person,OK,1
5,50320,11/03/2020,REP,Absentee,OK,26
5,50320,11/03/2020,REP,Early,OK,50
5,50320,11/03/2020,REP,In Person,OK,251
5,50320,11/08/2016,DEM,Absentee,OK,5
5,50320,11/08/2016,DEM,Early,OK,4
5,50320,11/08/2016,DEM,In Person,OK,136
5,50320,11/08/2016,IND,Early,OK,2
5,50320,11/08/2016,IND,In Person,OK,38
5,50320,11/08/2016,LIB,In Person,OK,1
5,50320,11/08/2016,REP,Absentee,OK,13
5,50320,11/08/2016,REP,Early,OK,22
5,50320,11/08/2016,REP,In Person,OK,225
5,50330,11/03/2020,DEM,Absentee,OK,8
5,50330,11/03/2020,DEM,Early,OK,22
5,50330,11/03/2020,DEM,In Person,OK,47
5,50330,11/03/2020,IND,Absentee,OK,3
5,50330,11/03/2020,IND,Early,OK,4
5,50330,11/03/2020,IND,In Person,OK,21
5,50330,11/03/2020,REP,Absentee,OK,24
5,50330,11/03/2020,REP,Early,OK,72
5,50330,11/03/2020,REP,In Person,OK,231
5,50330,11/08/2016,DEM,Absentee,OK,2
5,50330,11/08/2016,DEM,Early,OK,17
5,50330,11/08/2016,DEM,In Person,OK,66
5,50330,11/08/2016,IND,Early,OK,1
5,50330,11/08/2016,IND,In Person,OK,21
5,50330,11/08/2016,REP,Absentee,OK,11
5,50330,11/08/2016,REP,Early,OK,38
5,50330,11/08/2016,REP,In Person,OK,224
5,50332,11/03/2020,DEM,Absentee,OK,22
5,50332,11/03/2020,DEM,Early,OK,54
5,50332,11/03/2020,DEM,In Person,OK,179
5,50332,11/03/2020,IND,Absentee,OK,7
5,50332,11/03/2020,IND,Early,OK,14
5,50332,11/03/2020,IND,In Person,OK,52
5,50332,11/03/2020,LIB,Early,OK,1
5,50332,11/03/2020,LIB,In Person,OK,1
5,50332,11/03/2020,REP,Absentee,OK,62
5,50332,11/03/2020,REP,Early,OK,94
5,50332,11/03/2020,REP,In Person,OK,513
5,50332,11/08/2016,DEM,Absentee,OK,10
5,50332,11/08/2016,DEM,Early,OK,21
5,50332,11/08/2016,DEM,In Person,OK,211
5,50332,11/08/2016,IND,Absentee,OK,1
5,50332,11/08/2016,IND,Early,OK,1
5,50332,11/08/2016,IND,In Person,OK,49
5,50332,11/08/2016,REP,Absentee,OK,39
5,50332,11/08/2016,REP,Early,OK,45
5,50332,11/08/2016,REP,In Person,OK,469
5,50333,11/03/2020,DEM,Absentee,OK,23
5,50333,11/03/2020,DEM,Early,OK,22
5,50333,11/03/2020,DEM,In Person,OK,186
5,50333,11/03/2020,IND,Absentee,OK,7
5,50333,11/03/2020,IND,Early,OK,13
5,50333,11/03/2020,IND,In Person,OK,79
5,50333,11/03/2020,LIB,Absentee,OK,1
5,50333,11/03/2020,LIB,Early,OK,1
5,50333,11/03/2020,LIB,In Person,OK,4
5,50333,11/03/2020,REP,Absentee,OK,51
5,50333,11/03/2020,REP,Early,OK,97
5,50333,11/03/2020,REP,In Person,OK,406
5,50333,11/08/2016,DEM,Absentee,OK,12
5,50333,11/08/2016,DEM,Early,OK,22
5,50333,11/08/2016,DEM,In Person,OK,200
5,50333,11/08/2016,IND,Absentee,OK,3
5,50333,11/08/2016,IND,Early,OK,1
5,50333,11/08/2016,IND,In Person,OK,64
5,50333,11/08/2016,LIB,Early,OK,1
5,50333,11/08/2016,REP,Absentee,OK,14
5,50333,11/08/2016,REP,Early,OK,49
5,50333,11/08/2016,REP,In Person,OK,395
5,50343,11/03/2020,DEM,Absentee,OK,7
5,50343,11/03/2020,DEM,Early,OK,6
5,50343,11/03/2020,DEM,In Person,OK,25
5,50343,11/03/2020,IND,Absentee,OK,3
5,50343,11/03/2020,IND,Early,OK,2
5,50343,11/03/2020,IND,In Person,OK,9
5,50343,11/03/2020,REP,Absentee,OK,8
5,50343,11/03/2020,REP,Early,OK,30
5,50343,11/03/2020,REP,In Person,OK,81
5,50343,11/08/2016,DEM,Absentee,OK,4
5,50343,11/08/2016,DEM,Early,OK,10
5,50343,11/08/2016,DEM,In Person,OK,26
5,50343,11/08/2016,IND,Early,OK,2
5,50343,11/08/2016,IND,In Person,OK,7
5,50343,11/08/2016,REP,Absentee,OK,3
5,50343,11/08/2016,REP,Early,OK,20
5,50343,11/08/2016,REP,In Person,OK,67
6,60002,11/03/2020,DEM,Absentee,OK,19
6,60002,11/03/2020,DEM,Early,OK,6
6,60002,11/03/2020,DEM,In Person,OK,97
6,60002,11/03/2020,IND,Absentee,OK,3
6,60002,11/03/2020,IND,In Person,OK,33
6,60002,11/03/2020,LIB,Early,OK,1
6,60002,11/03/2020,LIB,In Person,OK,4
6,60002,11/03/2020,REP,Absentee,OK,35
6,60002,11/03/2020,REP,Early,OK,15
6,60002,11/03/2020,REP,In Person,OK,460
6,60002,11/08/2016,DEM,Absentee,OK,6
6,60002,11/08/2016,DEM,Early,OK,4
6,60002,11/08/2016,DEM,In Person,OK,118
6,60002,11/08/2016,IND,Absentee,OK,3
6,60002,11/08/2016,IND,In Person,OK,33
6,60002,11/08/2016,LIB,In Person,OK,2
6,60002,11/08/2016,REP,Absentee,OK,6
6,60002,11/08/2016,REP,Early,OK,13
6,60002,11/08/2016,REP,In Person,OK,406
6,60007,11/03/2020,DEM,Absentee,OK,19
6,60007,11/03/2020,DEM,Early,OK,4
6,60007,11/03/2020,DEM,In Person,OK,104
6,60007,11/03/2020,IND,Absentee,OK,2
6,60007,11/03/2020,IND,Early,OK,1
6,60007,11/03/2020,IND,In Person,OK,31
6,60007,11/03/2020,REP,Absentee,OK,23
6,60007,11/03/2020,REP,Early,OK,31
6,60007,11/03/2020,REP,In Person,OK,440
6,60007,11/08/2016,DEM,Absentee,OK,1
6,60007,11/08/2016,DEM,Early,OK,8
6,60007,11/08/2016,DEM,In Person,OK,119
6,60007,11/08/2016,IND,Absentee,OK,1
6,60007,11/08/2016,IND,In Person,OK,25
6,60007,11/08/2016,REP,Absentee,OK,14
6,60007,11/08/2016,REP,Early,OK,22
6,60007,11/08/2016,REP,In Person,OK,348
6,60010,11/03/2020,DEM,Absentee,OK,10
6,60010,11/03/2020,DEM,Early,OK,16
6,60010,11/03/2020,DEM,In Person,OK,72
6,60010,11/03/2020,IND,Absentee,OK,2
6,60010,11/03/2020,IND,Early,OK,6
6,60010,11/03/2020,IND,In Person,OK,20
6,60010,11/03/2020,LIB,Absentee,OK,1
6,60010,11/03/2020,REP,Absentee,OK,15
6,60010,11/03/2020,REP,Early,OK,51
6,60010,11/03/2020,REP,In Person,OK,143
6,60010,11/08/2016,DEM,Absentee,OK,4
6,60010,11/08/2016,DEM,Early,OK,7
6,60010,11/08/2016,DEM,In Person,OK,84
6,60010,11/08/2016,IND,Absentee,OK,3
6,60010,11/08/2016,IND,Early,OK,2
6,60010,11/08/2016,IND,In Person,OK,17
6,60010,11/08/2016,REP,Absentee,OK,13
6,60010,11/08/2016,REP,Early,OK,19
6,60010,11/08/2016,REP,In Person,OK,139
6,60011,11/03/2020,DEM,Absentee,OK,5
6,60011,11/03/2020,DEM,Early,OK,28
6,60011,11/03/2020,DEM,In Person,OK,88
6,60011,11/03/2020,IND,Absentee,OK,2
6,60011,11/03/2020,IND,Early,OK,3
6,60011,11/03/2020,IND,In Person,OK,10
6,60011,11/03/2020,LIB,In Person,OK,1
6,60011,11/03/2020,REP,Absentee,OK,5
6,60011,11/03/2020,REP,Early,OK,33
6,60011,11/03/2020,REP,In Person,OK,91
6,60011,11/08/2016,DEM,Early,OK,9
6,60011,11/08/2016,DEM,In Person,OK,86
6,60011,11/08/2016,IND,Absentee,OK,1
6,60011,11/08/2016,IND,In Person,OK,6
6,60011,11/08/2016,REP,Absentee,OK,8
6,60011,11/08/2016,REP,Early,OK,15
6,60011,11/08/2016,REP,In Person,OK,89
6,60012,11/03/2020,DEM,Absentee,OK,30
6,60012,11/03/2020,DEM,Early,OK,58
6,60012,11/03/2020,DEM,In Person,OK,155
6,60012,11/03/2020,IND,Absentee,OK,7
6,60012,11/03/2020,IND,Early,OK,16
6,60012,11/03/2020,IND,In Person,OK,50
6,60012,11/03/2020,LIB,Absentee,OK,1
6,60012,11/03/2020,LIB,In Person,OK,2
6,60012,11/03/2020,REP,Absentee,OK,48
6,60012,11/03/2020,REP,Early,OK,215
6,60012,11/03/2020,REP,In Person,OK,383
6,60012,11/08/2016,DEM,Absentee,OK,8
6,60012,11/08/2016,DEM,Early,OK,51
6,60012,11/08/2016,DEM,In Person,OK,191
6,60012,11/08/2016,IND,Absentee,OK,3
6,60012,11/08/2016,IND,Early,OK,3
6,60012,11/08/2016,IND,In Person,OK,31
