NC_House_dist2020,pct_dist_coverage2020,DEM,REP,DEM_Absentee,REP_Absentee,DEM_Early,REP_Early,DEM_In Person,REP_In Person,DEM_Absentee_county,DEM_Early_county,REP_Absentee_county,REP_Early_county,DEM_uniform,REP_uniform,DEM_by_area,REP_by_area,DEM_by_vap,REP_by_vap,DEM_by_cvap,REP_by_cvap,DEM_by_totpop,REP_by_totpop,DEM_by_day_of,REP_by_day_of,DEM_by_voterfile_tot_votes,REP_by_voterfile_tot_votes,DEM_by_voterfile_mode,REP_by_voterfile_mode,DEM_by_voterfile_party,REP_by_voterfile_party,DEM_by_voterfile_mode_party,REP_by_voterfile_mode_party,DEM_by_voterfile_minus_day_of,REP_by_voterfile_minus_day_of,DEM_by_scaled_voterfile_minus_day_of,REP_by_scaled_voterfile_minus_day_of,DEM_Absentee_uniform,DEM_Absentee_by_area,DEM_Absentee_by_vap,DEM_Absentee_by_cvap,DEM_Absentee_by_totpop,DEM_Absentee_by_day_of,DEM_Absentee_by_voterfile_tot_votes,DEM_Absentee_by_voterfile_mode,DEM_Absentee_by_voterfile_party,DEM_Absentee_by_voterfile_mode_party,DEM_Absentee_by_voterfile_minus_day_of,DEM_Absentee_by_scaled_voterfile_minus_day_of,REP_Absentee_uniform,REP_Absentee_by_area,REP_Absentee_by_vap,REP_Absentee_by_cvap,REP_Absentee_by_totpop,REP_Absentee_by_day_of,REP_Absentee_by_voterfile_tot_votes,REP_Absentee_by_voterfile_mode,REP_Absentee_by_voterfile_party,REP_Absentee_by_voterfile_mode_party,REP_Absentee_by_voterfile_minus_day_of,REP_Absentee_by_scaled_voterfile_minus_day_of,DEM_Early_uniform,DEM_Early_by_area,DEM_Early_by_vap,DEM_Early_by_cvap,DEM_Early_by_totpop,DEM_Early_by_day_of,DEM_Early_by_voterfile_tot_votes,DEM_Early_by_voterfile_mode,DEM_Early_by_voterfile_party,DEM_Early_by_voterfile_mode_party,DEM_Early_by_voterfile_minus_day_of,DEM_Early_by_scaled_voterfile_minus_day_of,REP_Early_uniform,REP_Early_by_area,REP_Early_by_vap,REP_Early_by_cvap,REP_Early_by_totpop,REP_Early_by_day_of,REP_Early_by_voterfile_tot_votes,REP_Early_by_voterfile_mode,REP_Early_by_voterfile_party,REP_Early_by_voterfile_mode_party,REP_Early_by_voterfile_minus_day_of,REP_Early_by_scaled_voterfile_minus_day_of
107.0,0.9994070183612528,38942.0,9156.0,8601.0,1572.0,26908.0,6021.0,3433.0,1563.0,1338961.0,3115372.0,381316.0,1551160.0,26275.733333333323,11473.133333333337,27147.90311026953,11851.517069316824,31967.735675411823,13942.562071151195,32535.73020781339,14188.98186104954,32758.241401283587,14285.516525411747,36646.42198441382,9165.103065798516,32961.916375510955,14373.879249863423,33305.222722815386,14751.219053539604,44265.06643722332,8336.560130408827,44312.21217312221,8390.967235805027,33460.44146821629,14590.160290605294,33449.23212148137,14585.297207054757,6866.466666666666,7128.6386499234795,8577.467875591046,8748.205565633289,8815.091855930857,9983.868901061667,8876.316027353707,7907.821497616623,12274.013754438876,10163.940510906334,9026.171383173272,9022.801882484044,1955.4666666666667,2030.1293132766532,2442.734135235361,2491.3576672248278,2510.4058789883584,1500.0463305303797,2527.8416042636086,2252.0288956774543,1336.5583089709642,1358.9490134175217,2570.5181608322423,2569.5585775995623,15976.26666666667,16586.26446034605,19957.267799820773,20354.5246421801,20510.14954535272,23229.553083352155,20652.600348157248,21964.401225198762,28558.05268278445,30715.27166221588,21001.270085043023,20993.43023899732,7954.666666666665,8258.38775604017,9936.827935915837,10134.624193824711,10212.11064642339,6102.056735268135,10283.037645599818,10936.190157862151,5437.001821437864,5469.0182223875045,10456.642129773054,10452.738629455192
108.0,0.9999267077103487,15089.0,26620.0,3280.0,2404.0,9700.0,19355.0,2109.0,4861.0,172422.0,474786.0,121860.0,963108.0,16178.73913043479,28447.260869565212,14654.637742614177,25892.284363494608,15893.107564310987,27968.43318351343,15656.643887202721,27572.02967362975,15861.885197063575,27916.09256141406,17266.146512092742,27828.910637297173,15253.413250110072,26896.060992981278,15032.111923844526,26665.35890718074,15595.594029663935,26481.55587964998,15331.902277843325,26302.062042980742,15085.47121793163,26614.525952053813,15089.409158021454,26621.12744490213,3748.3043478260856,3342.2701061436537,3672.2095438462275,3609.2135052707436,3663.8916259503835,4037.9994003597844,3501.7892569475025,3336.698340694759,3592.9492771762934,3429.946606334842,3457.047997457089,3458.0970999189976,2649.130434782608,2362.1639647763377,2595.3501004112077,2550.827375580221,2589.4713756847377,2579.6793917065143,2474.904819869985,2358.226095260833,2428.348983098254,2322.7557453731947,2443.28373972069,2444.02519745815,10321.434782608694,9203.367636470524,10111.89802046476,9938.430381931978,10088.993571113193,11119.147111732962,9642.62399316257,9586.413583149766,9893.644752487638,9792.955671508485,9519.423220474542,9522.312058102456,20937.13043478261,18669.12039871827,20512.08308310223,20160.20229804953,20465.621185729324,20388.231245590658,19560.15617311129,19446.132811919913,19192.20689655173,19118.306297607553,19310.242212333123,19316.102247443985
109.0,1.0,18566.0,29077.0,4964.0,3123.0,11701.0,21412.0,1901.0,4542.0,153264.0,422032.0,108320.0,856096.0,14407.434782608701,25507.5652173913,11149.912993697479,20046.713527870434,15205.785923304962,26845.90689490293,15620.665338556913,27541.40338043321,15181.278057845424,26804.82234438454,15563.27383569858,26002.656267147453,16986.111600321154,29830.413250110072,17610.14026481338,30154.67803735429,16640.95731898116,29486.201542334275,17130.588841398814,29991.89508362146,17345.791665812194,30433.374525767485,17337.357811993497,30419.236162969188,3331.8260869565206,2463.993146251756,3544.5139715023424,3655.041558516984,3537.9848569390733,3639.751948830701,4018.808655564476,4731.182105765786,3926.8564678640714,4543.884615384615,4114.630642085187,4112.383787993263,2354.782608695652,1741.4378954091646,2505.1006980969682,2583.2165519532286,2500.486217922281,2410.3895900290036,2840.3105332677214,3343.7835740718633,2801.649818196347,3292.0622330689444,2908.033139880647,2906.4451659582824,9174.608695652174,6784.919847445723,9760.27195180262,10064.623780039929,9742.29320090635,10022.521886867878,11066.302944756677,10977.958159047597,10813.100851117093,10685.704226014195,11330.161023727009,11323.974024000237,18610.782608695652,13763.275632461267,19798.80619680597,20416.18682847998,19762.33612646227,19050.266677118445,22448.10271684235,22268.894463282428,22142.55172413793,22157.83285055252,22983.34138588684,22970.790997010907
110.0,0.9623374253916126,9953.0,26497.0,1805.0,1816.0,6619.0,18872.0,1529.0,5809.0,136522.0,397206.0,98761.0,810968.0,15778.15942028986,30410.173913043473,21739.188134214524,40576.108136905954,13702.377488377228,26701.13133188445,13458.835723450746,26283.310863134582,13724.576982712744,26733.428554504277,12001.705770657762,30778.67461920544,12649.832206357365,24949.581806972783,11936.033009604102,24387.870715084413,11874.692794818253,26687.68454034601,11395.599456124084,25970.079452597525,12180.497784248608,24122.085649595618,12191.743996991016,24141.928599298444,3526.2028985507236,5048.901397040631,3059.8344767113267,2998.56262059524,3067.607184440103,2605.10548932677,2774.5445059588887,2084.4018116039697,2611.170189389676,2102.302333589459,2664.8964137677362,2667.5183454059484,2600.420289855072,3702.8160883993173,2236.0604455300854,2191.3083320416863,2240.808343877047,2637.3141632344837,2036.3889536217284,1533.5729042998419,2213.6562335036656,1741.7705701597247,1952.7228213834005,1954.725963966915,10722.956521739126,15161.286737173894,9113.5430116659,8931.273102855506,9127.96979827264,7867.600281330988,8346.287700398478,8322.63119800013,7734.522605428578,7764.297122534626,7986.601370480869,7995.225651585067,22000.75362318841,31064.292048506642,18656.07088635436,18283.002531092898,18683.620210627232,22332.36045597096,17104.192853351058,17045.297810784574,18665.028306842345,18419.308882437796,16360.362828212223,16378.202635331525
111.0,1.0,14306.0,24637.0,2612.0,1930.0,9883.0,17995.0,1811.0,4712.0,43148.0,161364.0,35042.0,337792.0,11549.666666666666,22466.000000000004,10370.261129473818,20315.893971729,13112.72902400682,25315.528589699185,13177.855050789613,25434.256082802454,13146.259762378257,25376.656539697113,13082.873881550917,22220.758476349936,13024.64294321141,25154.943949935863,13335.714801737993,25623.092340380557,13802.75585653665,24175.558037669733,14055.909424633779,24566.96342080027,13302.239332007572,25661.01387258308,13295.489032994032,25648.70779283024,2054.666666666667,1805.8353505639584,2384.4420079401025,2398.1823156170312,2391.5163326704396,2378.1431614827443,2365.857581529133,2508.7177419354844,2530.0240655699586,2584.8664446910834,2424.4249466899873,2423.0007666817914,1668.6666666666663,1466.5820514151812,1936.4887559617382,1947.6477404248635,1942.234062515935,1645.6168550299988,1921.3956932405645,2037.4174263674615,1829.3449652017325,1916.4114513981356,1968.9602990152623,1967.8036726166529,7684.000000000001,6753.425778909859,8917.287016066719,8968.672735172582,8943.743429707816,8893.730720068173,8847.78536168228,9015.997059802507,9461.73179096669,9660.042979942695,9066.814385317586,9061.48826631224,16085.333333333338,14137.31192031382,18667.039833737446,18774.608342377593,18722.422477181175,15863.141621319939,18521.5482566953,18873.674914013092,17634.213072468,17938.551969402135,18980.05357356782,18968.90412021358
112.0,1.0,10071.0,28675.0,2421.0,2222.0,5965.0,18625.0,1685.0,7828.0,52696.0,134049.0,44764.0,386916.0,11038.484848484846,29643.757575757565,12069.459908920986,31904.225138998598,10775.342966672324,29066.80502744299,10772.517898437058,29060.610915330264,10782.732356857523,29083.006657789618,10464.791293977343,29867.421975058984,10531.34250620847,28531.821061816227,10407.898517115906,28345.97685328302,10323.500970382245,28663.696141991706,10207.2824138101,28467.12655723794,10433.35764105626,28316.98404212012,10435.70303571375,28322.126444443616,2667.3939393939404,2940.6144955728028,2597.6582357268144,2596.9095593096017,2599.6165113182424,2515.3583780560525,2532.9952345795023,2458.611689048609,2477.914775124462,2432.206362854686,2507.0280891253024,2507.6496463844155,2331.9999999999995,2522.317221190554,2283.4242064165674,2282.902700943892,2284.7882822902793,2350.8311425682505,2238.3819048258274,2186.5685644032533,2249.484961207355,2210.577259475219,2220.293972372242,2220.7269304630227,6686.090909090907,7443.8454133481855,6492.684730945509,6490.608339127454,6498.115845539282,6264.432915921288,6313.347271628969,6264.286828067296,6160.586195257784,6090.076050955414,6241.329551930959,6243.053389329335,19483.757575757576,21553.907917808046,18955.380821026425,18949.708214386374,18970.218375499335,19688.590832490732,18465.439156990404,18331.40828887977,18586.211180784358,18428.549297762722,18268.690069747878,18273.399513980596
113.0,1.0000000000000002,20199.0,31016.0,7448.0,3181.0,11052.0,20755.0,1699.0,7080.0,159369.0,229928.0,68569.0,421301.0,20484.285714285714,30657.999999999993,22498.00490161365,33266.797652315305,19947.666304681417,29962.803040676128,20095.935741761183,30154.887896299457,19798.861433754257,29770.024524003715,18263.480395749357,30272.325804901484,20345.70593719047,30478.468216512265,20427.20593405692,30687.055948426292,19713.08823114869,30964.98590501693,19854.64677788665,31099.934240880208,20473.168303680657,30643.597259603623,20470.14976727814,30639.686709051242,7546.4285714285725,8408.18120329825,7316.787223494416,7380.237767360399,7253.107545630958,6596.055331623306,7487.124628561443,7452.189147486177,7216.401691331925,7386.204400694848,7541.67097766437,7540.379222733677,3211.57142857143,3600.6358689580547,3107.892856299724,3136.5395345093234,3079.1427285766517,3154.0537001441608,3184.7968595233924,3169.024173845956,3257.3539365539814,3206.484530535378,3209.4234681393973,3208.8402660804277,11238.857142857134,12390.823698315406,10931.879081186995,11016.697974400779,10846.753888123294,9968.425064126051,11159.581308629027,11276.016786570743,10797.686539816768,10769.44237719181,11232.49732601629,11230.770544544466,20366.42857142856,22586.161783357253,19774.910184376404,19938.34836179013,19610.881795427063,20038.272104757332,20213.671356988874,20438.031774580333,20627.63196846294,20813.44971034483,20354.17379146422,20350.846442970822
114.0,0.9999447432402564,31664.0,21609.0,9742.0,1850.0,19938.0,16048.0,1984.0,3711.0,760630.0,1561638.0,160134.0,1152892.0,31012.349999999984,20123.825000000008,32302.18963579058,20853.10903509998,32014.44479267243,20690.416158834174,31463.750173854394,20379.04970476075,31977.363143631435,20669.449944205327,26623.448275862058,19445.12904038284,31879.145611427368,20613.917088634917,32209.520096748296,20979.670367105733,31857.154816730803,20608.848510171574,32189.396282034446,20953.36304347159,32320.679380399004,20863.56326148738,32310.72800329607,20857.936685712342,9507.875,9930.345930216234,9836.09868570313,9655.725512619072,9823.95305276582,8070.344827586208,9791.783121681048,9560.885490066043,9784.580310390513,9874.269825918764,9936.402016094997,9933.142566296006,2001.6749999999993,2090.6170085182625,2070.7753138009084,2032.8016897016187,2068.2183165949305,1918.9026110318193,2061.4456416487287,2012.8351985409931,2060.8274880526465,1797.8907314856883,2091.8919848617015,2091.205779040066,19520.475,20387.843705574345,20194.346106969308,19824.024661235322,20169.41009086561,16569.103448275862,20103.362489746323,20664.634606682255,20088.574506340294,20331.126456115682,20400.277364304005,20393.585437000074,14411.149999999994,15051.492026581716,14908.640845033267,14635.248015059133,14890.231627610396,13815.226429351022,14841.47144698619,15255.835168564747,14837.021022118926,15444.472311985897,15060.671276625679,15055.730906672281
115.0,1.0,31891.0,19594.0,9183.0,1976.0,20221.0,13491.0,2487.0,4127.0,906905.0,1861953.0,190929.0,1374602.0,37097.72499999998,23696.13750000001,40835.60234057221,25809.558574993145,31889.25787865837,20751.23503806765,31657.74313027345,20620.335036856395,31474.676650977035,20516.82801396125,33373.243882091214,21624.911762236592,31441.79377316714,20498.235812923645,31111.149087032238,20390.06344150816,32278.44949845435,20010.687462460504,32132.53346022994,19710.783780747297,31161.171797180556,20339.57025380568,31167.496511851674,20343.14629016571,11336.3125,12560.60773274637,9630.343875144436,9554.514098794756,9494.552950405665,10116.405033370413,9483.782572762539,9226.210036198843,9757.818749605702,9530.03787878788,9391.868334787136,9393.939916413497,2386.6125,2644.361067372582,2027.4581414122229,2011.4938415476638,1998.8703340129373,2134.009990764839,1996.602866711485,1942.3766061510407,1937.1424542344548,1972.7828259881871,1977.2523354624495,1977.68846163701,23274.41249999999,25787.994607825844,19771.914003513935,19616.2290314787,19493.12370057137,20769.8388487208,19471.0112004046,19397.939050833396,20033.63074884865,20115.495581442057,19282.30346239343,19286.556595438175,17182.524999999994,19038.197507620556,14596.776896655427,14481.841195308734,14390.957679948315,15363.90177147175,14374.632946212156,14320.686835357115,13946.545008226045,13611.000954759107,14235.31791834323,14238.457828528706
116.0,0.9997289434214568,32955.0,21209.0,10330.0,2333.0,19904.0,14803.0,2721.0,4073.0,672865.0,1381449.0,141657.0,1019866.0,28399.92499999999,18592.037500000006,23372.208023637228,15749.332389906891,32606.297328669192,20970.348803098175,33388.506695872136,21412.61525838284,33057.96020539154,21225.72204183342,36513.307842046706,21341.959197380573,33189.060615405484,21299.847098441438,33189.330816219466,21042.26619138611,32374.39568481484,21792.46402736792,32188.070257735624,21747.853175781118,33028.148822420444,21208.866484706945,33031.77548485224,21210.91702412193,8410.8125,6764.0463370374055,9788.557439152435,10044.760388586166,9936.493996828513,11068.25013904338,9979.434305556411,10467.90447373511,9712.600940003786,9850.69229529336,9926.72964911787,9927.91751729049,1770.7124999999994,1424.0219241091568,2060.7665447868685,2114.7044687507164,2091.911349392132,2106.0873982033418,2100.951491639786,2203.788195307967,2161.0300577128983,2388.3264425261245,2089.855679675849,2090.1057593229234,17268.112500000003,13887.16168659982,20096.739889516753,20622.74630728597,20400.466208563015,22724.057703003335,20488.626309849078,20000.42634248435,19940.794744811054,19616.37796244226,20380.419173302573,20382.85796756174,12748.324999999995,10252.310465797731,14836.582258311304,15224.910789632126,15060.810692441291,15162.87179917723,15125.895606801656,14765.477996078134,15558.433969655029,15286.526733254992,15046.010805031094,15047.81126479901
117.0,1.0,19958.0,28329.0,7577.0,3407.0,10184.0,18875.0,2197.0,6047.0,261750.0,349900.0,118175.0,674225.0,19672.71428571428,28686.99999999999,17658.995098386353,26078.202347684688,20209.333695318586,29382.196959323875,20061.064258238825,29190.112103700554,20358.138566245743,29574.975475996278,21893.519604250636,29072.674195098512,19811.29406280953,28866.53178348774,19729.794065943082,28657.944051573708,20443.911768851307,28380.014094983082,20302.353222113346,28245.065759119796,19683.831696319343,28701.402740396377,19686.850232721856,28705.31329094874,7478.571428571424,6616.818796701753,7708.212776505582,7644.762232639603,7771.89245436904,8428.944668376695,7537.875371438558,7572.810852513822,7808.598308668076,7638.795599305152,7483.329022335628,7484.620777266324,3376.4285714285725,2987.3641310419475,3480.107143700276,3451.4604654906784,3508.857271423349,3433.9462998558383,3403.203140476607,3418.9758261540437,3330.646063446018,3381.515469464621,3378.5765318606027,3379.1597339195705,9997.142857142855,8845.176301684598,10304.120918813,10219.302025599221,10389.246111876704,11267.574935873945,10076.418691370971,9959.98321342926,10438.313460183228,10466.557622808192,10003.502673983709,10005.229455455534,19263.57142857142,17043.838216642747,19855.089815623603,19691.651638209878,20019.118204572937,19591.727895242668,19416.328643011133,19191.968225419663,19002.36803153706,18816.55028965517,19275.826208535775,19279.153557029174
118.0,1.0,16285.0,31079.0,4466.0,2217.0,9916.0,21339.0,1903.0,7523.0,104406.0,204923.0,48033.0,415388.0,17158.655172413797,30572.24137931034,19582.022630104042,34175.411635404904,16977.07822663832,30302.26472012294,17075.41506741021,30448.47629799289,17083.98170669738,30461.213557369832,16841.37937871778,30932.17986649829,17058.626076528944,30423.51368145644,16854.892187129724,30515.920175235984,16516.999999999996,31228.135627218027,16475.126516009113,31264.58200653114,17012.688059041597,30355.21099887766,17013.81846404892,30356.891735196383,4923.551724137931,5789.754520493768,4858.649285308296,4893.798575685659,4896.8606151969925,4810.145406477196,4887.797558050802,4567.9538486364345,4694.2,4522.361298617807,4871.377580518993,4871.781629841046,2280.7586206896553,2677.915832586269,2251.000610487759,2267.116691185198,2268.520647718419,2320.4326177160387,2264.3652022239175,2117.715668872035,2353.054158308902,2201.7700578990903,2256.8365813012283,2257.0218394219464,10332.10344827586,11889.268109610275,10215.42894133002,10278.616491724548,10284.121091500389,10128.233972240581,10267.828518478143,10383.938338493286,9919.8,10049.765217391303,10238.310478522597,10239.036834207875,20768.482758620692,23974.495802818656,20528.264109635184,20658.359606807688,20669.69290965141,21088.747248782252,20636.14847923253,20875.20450636395,21352.081468909113,21539.811948632047,20575.37441757643,20576.869895774435
119.0,0.9896980799885796,17818.0,22769.0,4370.0,1767.0,11424.0,15346.0,2024.0,5656.0,70117.0,169485.0,30506.0,269907.0,16944.344827586214,23275.758620689667,14520.977369895954,19672.58836459509,17125.921773361682,23545.73527987706,17027.584932589794,23399.52370200711,17019.018293302615,23386.78644263018,17261.62062128222,22915.82013350172,17044.373923471056,23424.48631854355,17248.10781287027,23332.079824764012,17586.000000000004,22619.864372781973,17627.873483990887,22583.417993468862,17090.311940958403,23492.789001122335,17089.181535951077,23491.108264803617,3912.4482758620697,3046.245479506233,3977.350714691704,3942.20142431434,3939.139384803008,4025.854593522802,3948.202441949198,4268.046151363563,4141.8,4313.638701382193,3964.622419481005,3964.2183701589543,1703.2413793103437,1306.0841674137307,1732.9993895122411,1716.8833088148015,1715.479352281581,1663.5673822839617,1719.6347977760818,1866.2843311279648,1630.9458416910973,1782.2299421009102,1727.1634186987721,1726.9781605780533,11007.89655172414,9450.731890389723,11124.571058669979,11061.383508275454,11055.878908499613,11211.766027759419,11072.171481521858,10956.061661506707,11420.2,11290.234782608693,11101.689521477401,11100.963165792129,15916.517241379315,12710.504197181357,16156.735890364816,16026.640393192309,16015.307090348591,15596.25275121775,16048.851520767472,15809.795493636051,15332.91853109088,15145.18805136795,16109.625582423563,16108.130104225564
120.0,1.0,12414.0,35662.0,3712.0,3048.0,6943.0,22803.0,1759.0,9811.0,52471.0,93257.0,42251.0,301763.0,12413.999999999993,35661.999999999985,12414.000000000002,35661.99999999999,12414.000000000002,35661.99999999999,12413.999999999996,35661.999999999985,12413.999999999998,35662.0,12414.000000000002,35662.0,12414.0,35662.0,12413.999999999998,35662.000000000015,12413.999999999998,35661.99999999999,12414.0,35661.999999999985,12413.999999999998,35662.00000000001,12413.999999999998,35662.00000000001,3712.0,3712.0,3712.0000000000005,3711.999999999999,3712.0000000000005,3711.999999999999,3712.000000000001,3712.000000000001,3711.9999999999995,3712.0000000000005,3711.9999999999995,3711.9999999999995,3047.9999999999986,3048.0000000000005,3048.0000000000005,3048.0,3048.0000000000005,3047.9999999999995,3047.999999999999,3048.0000000000005,3048.0,3048.0,3047.9999999999995,3048.0,6942.999999999997,6942.999999999999,6943.0,6942.999999999998,6943.0,6942.999999999999,6942.999999999999,6943.0,6942.999999999998,6943.0,6942.999999999998,6943.000000000002,22802.999999999996,22803.0,22802.999999999996,22803.000000000004,22803.000000000004,22803.000000000004,22803.000000000004,22803.0,22803.0,22803.000000000004,22802.999999999996,22803.000000000007
